Reporter,Partner,Product categories,Indicator Type,Indicator,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Cape Verde,World,Vegetable,Export,Export Product share(%),,              0.26,              0.49,              0.31,              0.19,              0.09,      0.12,      0.11,      0.01,      0.08,      1.83,      0.10,      0.22,,      0.16,      0.92,      0.22,      0.02,      6.21,      0.02,,      0.22,      0.11,      0.10,      0.05,,,,,,,,,
Cape Verde,United States,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,      9.27,,,,,,,      4.45,     13.79,      4.24,      3.97,,      4.50,      5.21,      5.68,      9.98,,,,,,,,,
Cape Verde,Cote d'Ivoire,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,     30.65,     26.39,     13.32,,,,,,,,,,,,,,,,,
Cape Verde,World,Footwear,Export,Export Product share(%),,              5.02,              5.35,              5.47,              7.46,              5.69,      5.62,      6.73,      7.31,      1.31,      1.56,      2.00,      2.16,,      4.01,      2.65,      3.21,     30.79,     32.40,     35.98,     42.10,     11.78,     12.95,     13.38,      9.90,,,,,,,,,
Cape Verde,Senegal,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,      9.67,,,,      0.85,,      5.44,,,,,,,,,,,
Cape Verde,...,...,Trade Indicator,HH Market concentration index,,              0.47,              0.47,              0.43,              0.28,              0.34,      0.34,      0.38,      0.28,      0.42,      0.43,      0.39,      0.26,      0.27,      0.19,      0.18,      0.24,      0.41,      0.31,      0.30,      0.33,      0.26,      0.28,      0.25,      0.19,,,,,,,,,
Cape Verde,World,Capital goods,Tariff,Weighted Average (%),,              5.32,              5.20,,,,      5.13,,      7.44,      4.39,      5.26,      6.30,      7.03,      7.43,      7.43,      7.56,      7.99,,,,,,,,,,,,,,,,,
Cape Verde,World,Consumer goods,Import,Import Product share(%),,             61.26,             54.42,             53.75,             50.98,             53.83,     55.44,     54.13,     60.55,     51.76,     54.72,     50.83,     54.49,     51.47,     47.37,     52.61,     53.51,     47.65,     56.71,     51.05,     53.54,     52.24,     49.91,     51.01,     48.77,,,,,,,,,
Cape Verde,World,Raw materials,Tariff,Weighted Average (%),,             15.23,             13.51,,,,     14.24,,     14.02,     13.09,     12.86,     12.76,     11.73,     11.87,     11.87,     13.17,     14.71,,,,,,,,,,,,,,,,,
Cape Verde,Netherlands,All Products,Import,Partner share(%)-Top 5 Import Partner,,             16.17,             12.94,              6.03,              4.59,              6.38,     11.60,     14.84,     20.03,     12.53,     15.62,     13.47,     13.27,     14.57,     11.47,      9.13,      8.68,      7.58,      9.01,      7.38,      7.30,      6.01,      8.51,      6.88,      5.83,,,,,,,,,
Cape Verde,World,All Products,Trade Indicator,World Growth (%),,             -3.75,             -1.73,              4.83,              5.56,             -1.38,     -6.30,      0.23,      1.18,     -0.02,      9.25,      9.74,    -12.19,      7.43,      7.58,      7.64,      6.13,     10.40,      8.09,      2.45,     -1.76,      7.19,      2.52,     -0.47,      3.05,,,,,,,,,
Cape Verde,Germany,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,      4.00,,,,,,,      5.06,,,      3.41,      4.58,      3.45,,,,,,,,,
Cape Verde,World,Transportation,Export,Export Product share(%),,              0.33,,              0.01,,,,,,     13.48,     20.56,     33.78,     20.54,,     20.46,     18.60,     17.45,      0.02,,      0.04,,     13.48,     25.10,     24.31,     46.45,,,,,,,,,
Cape Verde,Bunkers,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,     12.63,     41.02,     36.78,     24.91,,,,,,,,,
Cape Verde,World,Capital goods,Import,Import Product share(%),,             17.20,             17.89,             19.00,             23.59,             19.25,     18.23,     21.11,     14.24,     24.53,     22.88,     23.81,     20.79,     19.42,     26.44,     21.15,     20.43,     27.25,     17.42,     24.65,     21.21,     22.54,     23.43,     21.32,     21.29,,,,,,,,,
Cape Verde,Brazil,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,              3.44,      3.80,,      3.52,      4.08,      3.76,      4.37,      4.81,      5.93,      6.21,      6.45,      8.44,      4.99,,,,,,,,,,,,,,,,
Cape Verde,...,...,Development,Trade Balance (% of GDP),,            -34.99,            -14.61,            -18.81,            -21.46,            -15.73,    -14.25,    -20.32,    -14.35,    -19.41,    -28.81,    -29.10,    -25.88,    -26.19,    -30.19,    -27.55,    -28.79,    -37.56,    -36.04,    -36.00,    -32.54,    -33.51,    -39.02,    -36.29,    -31.10,    -35.09,    -43.24,    -41.47,    -33.78,    -49.37,    -47.83,    -51.69,    -42.99,    -42.79
Cape Verde,World,Food Products,Export,Export Product share(%),,             67.40,             64.00,             65.02,             57.20,             45.27,     41.67,     41.47,     40.69,      8.56,     10.88,      9.06,      7.47,,      1.39,      1.61,      1.19,      2.83,      2.79,      1.69,      2.89,      1.08,      0.91,      1.26,      2.98,,,,,,,,,
Cape Verde,China,All Products,Import,Partner share(%)-Top 5 Import Partner,,              6.11,              5.17,              5.80,              5.40,              4.79,      5.55,      4.09,      3.11,,,      4.29,,,,,,,,,      7.43,,,,,,,,,,,,,
Cape Verde,World,All Products,Tariff,Duty Free Tariff Lines Share (%),,             33.44,             30.11,,,,     28.74,,     28.39,     28.49,     28.11,     28.22,     24.66,     24.71,     24.71,     23.63,     23.25,,,,,,,,,,,,,,,,,
Cape Verde,Portugal,All Products,Export,Partner share(%)-Top 5 Export Partner,,             15.13,             17.18,             15.19,             24.76,             19.18,     14.12,     15.03,     16.48,     30.20,     20.92,     24.39,     17.95,,     21.62,     17.49,     22.91,     80.20,     74.18,     75.88,     79.08,     66.77,     37.03,     46.74,     44.90,,,,,,,,,
Cape Verde,World,Metals,Export,Export Product share(%),,              0.01,,              0.00,,,,,      0.20,      2.89,      1.01,      1.02,      0.75,,      0.90,      1.30,      1.32,      0.10,      0.05,,,      1.14,      0.65,      0.76,      0.53,,,,,,,,,
Cape Verde,World,Wood,Export,Export Product share(%),,              0.00,              0.00,              0.00,,,      0.03,      0.01,      0.00,      0.07,      0.08,      0.10,      0.22,,      0.08,      0.06,      0.08,,,      0.01,,      0.15,      0.07,      0.18,      0.04,,,,,,,,,
Cape Verde,World,Intermediate goods,Export,Export Product share(%),,              8.01,              9.32,              9.34,              9.86,              6.39,      6.18,      7.37,      9.25,      2.38,      3.28,      3.47,      3.45,,      4.82,      5.74,      5.56,     34.88,     34.80,     42.93,     40.11,     12.80,     22.76,     12.89,      6.70,,,,,,,,,
Cape Verde,World,Intermediate goods,Tariff,Weighted Average (%),,              5.00,              5.20,,,,      4.72,,      4.61,      4.60,      4.21,      4.18,      4.39,      3.92,      3.92,      4.47,      4.89,,,,,,,,,,,,,,,,,
Cape Verde,World,Textiles and Clothing,Export,Export Product share(%),,              7.52,             10.58,              8.92,             13.01,             10.40,      8.14,      7.11,      6.18,      0.89,      2.16,      2.41,      3.72,,      5.93,      4.48,      8.04,     57.65,     53.31,     49.02,     49.69,      7.59,      4.93,      4.21,      3.33,,,,,,,,,
Cape Verde,World,Mach and Elec,Export,Export Product share(%),,              0.22,              0.56,              0.01,,,      0.01,,,      3.65,      4.94,      3.68,      7.89,,      6.71,      8.16,      4.66,,      0.51,      0.94,      2.20,     11.53,     13.06,     10.83,      4.66,,,,,,,,,
Cape Verde,Unspecified,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,     36.57,     31.76,     19.53,     29.93,,,,,      0.36,      0.79,,,,,,     11.72,,,,,,,,,
Cape Verde,World,Intermediate goods,Import,Import Product share(%),,             13.59,             17.35,             17.14,             16.15,             17.47,     16.95,     16.04,     15.45,     15.32,     15.22,     17.46,     17.14,     20.82,     17.95,     18.81,     18.44,     17.08,     17.93,     17.12,     17.74,     17.93,     18.11,     18.88,     17.89,,,,,,,,,
Cape Verde,...,...,Development,Trade in services (% of GDP),,             30.60,             55.59,             54.18,             52.90,             52.50,     48.71,     53.62,     53.69,     55.12,     49.28,     48.95,     47.08,     54.42,     52.67,     58.25,     50.56,     48.93,     48.89,     47.97,     45.39,     39.76,     38.96,     35.54,     34.20,     30.73,     26.59,     20.57,     14.58,     18.52,     17.73,     22.11,     21.32,     17.83
Cape Verde,Italy,All Products,Import,Partner share(%)-Top 5 Import Partner,,              6.39,,,              6.15,,,,,,      3.46,,,,,      5.37,,,,,,,,,,,,,,,,,,
