Reporter,Partner,Product categories,Indicator Type,Indicator,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Czech Republic,World,Capital goods,Import,Import Product share(%),             42.41,             46.00,             44.34,             43.21,             41.77,             41.51,     41.93,     39.97,     38.23,     38.50,     38.82,     38.96,     37.09,     36.92,     39.08,     37.03,     35.37,     37.84,     38.93,     33.97,     38.88,     36.76,     36.90,     36.64,     34.32,     34.03,     33.76,     32.56,     34.36,,,,,
Czech Republic,...,...,Development,Trade Balance (% of GDP),,              6.90,              6.02,              5.94,              7.52,              7.63,      5.94,      6.33,      5.69,      4.76,      3.78,      3.06,      3.89,      2.16,      2.42,      2.72,      2.33,      0.63,     -1.52,     -1.33,     -1.30,     -1.86,     -0.48,     -0.31,     -4.14,     -4.83,     -3.07,     -1.14,      1.13,      1.21,      5.58,      2.35,,
Czech Republic,World,Food Products,Export,Export Product share(%),              2.54,              2.77,              2.46,              2.34,              2.49,              2.65,      2.53,      2.40,      2.45,      2.26,      1.97,      1.99,      2.27,      2.00,      1.83,      1.74,      2.01,      1.90,      1.90,      1.94,      1.92,      1.89,      1.88,      2.39,      2.85,      2.61,      2.33,      3.20,      3.42,,,,,
Czech Republic,China,All Products,Import,Partner share(%)-Top 5 Import Partner,             16.51,             18.10,             15.81,             14.09,             12.58,             12.40,     13.50,     11.37,     10.87,     11.22,     12.54,     12.20,     10.06,      8.77,      7.87,      6.11,      5.13,      5.26,      5.23,,,,,,,,,,,,,,,
Czech Republic,World,All Products,Tariff,Duty Free Tariff Lines Share (%),             61.26,             59.43,             54.25,             55.25,             52.91,             54.37,     50.16,     49.53,     60.50,     60.06,     59.76,     48.66,     58.94,     58.63,     55.70,     53.43,     55.20,     53.73,     15.24,     15.03,     12.81,     12.99,     37.72,     10.97,     14.42,      7.86,,,,,,,,
Czech Republic,World,Metals,Export,Export Product share(%),              8.93,              7.76,              8.15,              8.80,              8.58,              8.74,      9.11,      9.70,     10.40,     10.46,     10.88,     10.14,      9.71,     11.91,     12.04,     11.97,     12.29,     12.65,     11.64,      9.74,     12.01,     12.42,     12.42,     13.25,     14.21,     15.09,     16.81,     16.77,     17.26,,,,,
Czech Republic,World,Wood,Export,Export Product share(%),              3.71,              3.43,              3.28,              3.24,              3.33,              3.43,      3.31,      3.35,      3.46,      3.36,      3.52,      3.75,      4.18,      3.81,      4.14,      4.06,      4.33,      4.61,      5.30,      5.52,      5.18,      5.60,      5.90,      5.32,      5.68,      6.04,      6.47,      6.25,      5.13,,,,,
Czech Republic,World,Intermediate goods,Export,Export Product share(%),             15.04,             12.60,             13.41,             14.02,             14.02,             13.63,     14.47,     15.40,     16.65,     17.03,     17.05,     16.25,     16.41,     17.46,     17.91,     18.04,     19.31,     20.06,     20.18,     20.58,     22.08,     23.84,     23.65,     25.10,     27.40,     30.42,     34.94,     34.10,     34.15,,,,,
Czech Republic,World,Intermediate goods,Tariff,Weighted Average (%),              1.73,              1.81,              1.95,              1.90,              1.89,              2.12,      2.20,      2.17,      1.25,      1.25,      1.20,      1.73,      1.52,      1.38,      2.01,      2.16,      1.88,      2.11,      4.28,      4.42,      4.40,      4.46,      2.24,      4.97,      4.99,      5.39,,,,,,,,
Czech Republic,World,Textiles and Clothing,Export,Export Product share(%),              2.59,              2.60,              2.61,              2.72,              2.81,              2.71,      2.43,      2.44,      2.45,      2.47,      2.54,      2.62,      2.91,      2.82,      3.24,      3.49,      4.24,      4.30,      4.71,      4.57,      5.71,      6.10,      6.34,      6.47,      6.80,      7.10,      8.57,      7.54,      7.16,,,,,
