Reporter,Partner,Product categories,Indicator Type,Indicator,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Antigua and Barbuda,New Zealand,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,      5.32,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,World,All Products,Tariff,Simple Average (%),,,             12.39,             12.23,             11.64,             12.30,     12.38,     12.32,     12.51,     12.71,     14.47,     14.47,     13.92,,     11.61,     11.43,     13.93,,,,,     16.35,     19.58,,,,,,,,,,,
Antigua and Barbuda,France,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,,      7.17,,,,,,,,,,,
Antigua and Barbuda,Curaçao,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,      6.46,      7.34,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,World,Plastic or Rubber,Export,Export Product share(%),,,              0.39,              0.52,              0.59,              0.18,      1.19,      0.64,      1.21,      1.16,      0.52,      0.47,      0.10,,      1.05,,      0.22,,,,,      0.69,      1.14,,,,,,,,,,,
Antigua and Barbuda,Spain,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,             22.27,             12.84,      6.48,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,World,Miscellaneous,Export,Export Product share(%),,,              2.72,              3.75,              4.57,              1.72,     10.16,     11.79,      7.29,      5.11,      6.50,     15.44,      1.00,,      3.71,,      1.33,,,,,      7.02,     13.72,,,,,,,,,,,
Antigua and Barbuda,British Virgin Islands,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,      6.49,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,World,All Products,Tariff,Maximum Rate (%),,,             70.00,             70.00,             70.00,             70.00,     70.00,     70.00,     70.00,     70.00,     70.00,     70.00,     70.00,,     70.00,     70.00,     70.00,,,,,     70.00,     70.00,,,,,,,,,,,
Antigua and Barbuda,World,All Products,Tariff,Weighted Average (%),,,             13.07,             14.89,             12.72,             11.88,     12.03,      9.95,     14.51,     12.00,     11.56,     11.56,     14.80,,     13.57,     11.73,     12.18,,,,,     15.39,     20.30,,,,,,,,,,,
Antigua and Barbuda,United Kingdom,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,             20.87,             52.49,     26.10,     26.67,     20.69,     18.53,      8.33,     19.66,,,      4.19,,     16.72,,,,,     19.76,      6.94,,,,,,,,,,,
Antigua and Barbuda,...,...,Trade Indicator,Index of export market penetration,,,              1.49,              1.48,              1.52,              1.47,      1.51,      1.52,      1.44,      1.55,      1.41,      1.47,      1.51,,      1.50,      1.48,      1.40,,,,,      1.44,      1.37,,,,,,,,,,,
Antigua and Barbuda,Canada,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,,,,      3.72,,,,,,,,,,,,
Antigua and Barbuda,Unspecified,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,             16.21,,,     29.27,,,     35.28,     28.01,     38.22,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,World,Raw materials,Export,Export Product share(%),,,             58.71,             36.17,              1.20,              1.38,      4.61,      8.38,      8.44,      6.98,      5.35,      2.35,      0.33,,      1.01,,      0.35,,,,,      2.50,      4.88,,,,,,,,,,,
Antigua and Barbuda,World,Consumer goods,Tariff,Weighted Average (%),,,             15.92,             17.25,             15.73,             13.06,     12.64,      9.60,     15.92,     11.43,     10.40,     10.40,     17.41,,     16.35,     14.44,     12.76,,,,,     17.57,     19.69,,,,,,,,,,,
Antigua and Barbuda,...,...,Development,"GNI per capita, Atlas method (current US$)",,          14250.00,          16160.00,          15880.00,          14320.00,          13580.00,  12850.00,  12760.00,  12620.00,  12780.00,  12370.00,  12690.00,  13600.00,  15250.00,  15090.00,  13810.00,  12420.00,  11450.00,  10530.00,   9660.00,   9850.00,  10100.00,   9610.00,   9270.00,   9080.00,   8700.00,   8140.00,   8450.00,   7960.00,   7470.00,   7230.00,   6820.00,   6450.00,   6040.00
Antigua and Barbuda,Anguila,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,      7.03,,,,,,,,,,,,,,,,,
Antigua and Barbuda,St. Kitts and Nevis,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,      4.84,,,,,     29.59,,,,     10.27,,,,,      7.10,     10.91,,,,,,,,,,,
Antigua and Barbuda,Netherlands,All Products,Export,Partner share(%)-Top 5 Export Partner,,,              7.62,             11.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,World,Stone and Glass,Export,Export Product share(%),,,             58.37,             40.00,              3.63,              2.11,      3.78,      5.63,      3.46,      7.90,      4.08,      4.14,      2.59,,      3.77,,      0.16,,,,,      0.86,      1.19,,,,,,,,,,,
Antigua and Barbuda,World,Capital goods,Export,Export Product share(%),,,              2.95,              7.20,             13.96,              7.92,     28.82,     14.09,     16.43,     28.00,     28.36,     34.27,      9.60,,     18.52,,      9.31,,,,,     58.15,     38.27,,,,,,,,,,,
Antigua and Barbuda,World,Chemicals,Export,Export Product share(%),,,              0.62,              0.65,              0.96,              0.48,      1.16,      2.41,      2.08,      2.01,      2.58,      2.31,      0.56,,      1.23,,      0.99,,,,,      6.50,     11.75,,,,,,,,,,,
Antigua and Barbuda,Dominica,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,              5.65,,,,,,,,      5.29,,,      6.10,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Japan,All Products,Import,Partner share(%)-Top 5 Import Partner,,,              4.41,              4.59,              3.71,              4.67,,,      2.99,      2.50,,,      3.43,,      4.29,      2.76,      2.81,,,,,,     10.17,,,,,,,,,,,
Antigua and Barbuda,...,...,Development,Trade (% of GDP),,             88.63,            141.56,            135.11,            133.87,            136.87,    139.79,    156.15,    156.21,    151.53,    152.38,    152.85,    151.09,    165.81,    165.31,    170.27,    175.75,    181.16,    171.68,    163.91,    172.44,    173.37,    193.34,    195.14,    200.78,    202.27,    215.66,    217.96,    235.51,,,,,
Antigua and Barbuda,Montserrat,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,      3.03,,,,,,,,,,,,,,     13.02,,,,,,,,,,,
Antigua and Barbuda,United States,All Products,Export,Partner share(%)-Top 5 Export Partner,,,              9.80,             18.60,             13.54,             16.19,     30.06,     19.86,     27.07,     22.00,     38.13,     29.71,      5.17,,     23.57,,      7.69,,,,,     19.21,     21.12,,,,,,,,,,,
Antigua and Barbuda,World,Consumer goods,Export,Export Product share(%),,,             36.05,             45.08,             81.03,             85.87,     61.05,     54.65,     71.49,     59.71,     61.10,     56.11,     88.99,,     78.58,,     87.93,,,,,     31.26,     41.86,,,,,,,,,,,
Antigua and Barbuda,World,Animal,Export,Export Product share(%),,,              3.61,              3.15,              0.58,              0.10,      0.31,      1.89,      2.19,      4.07,      3.59,      1.85,      0.19,,      0.29,,      0.33,,,,,      1.22,      2.63,,,,,,,,,,,
Antigua and Barbuda,World,Raw materials,Import,Import Product share(%),,,             12.36,             10.99,              7.44,              6.87,      8.99,      8.03,     12.20,     12.13,      7.91,      7.09,      5.95,,      6.57,      4.79,      5.44,,,,,      7.15,      6.91,,,,,,,,,,,
Antigua and Barbuda,Jamaica,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,      4.25,,,,,,,,,,,,,,,,,,,,,,,
