Reporter,Partner,Product categories,Indicator Type,Indicator,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Afghanistan,...,...,Trade Indicator,Index of export market penetration,,,              2.04,              1.96,              1.88,              1.78,      1.69,      1.77,      1.85,      1.72,      1.66,      1.69,      1.62,      1.71,,,,,,,,,,,,,,,,,,,,
Afghanistan,Unspecified,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,     44.28,     76.84,     50.00,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,World,Raw materials,Export,Export Product share(%),,,             82.59,             56.41,             68.98,             68.57,     60.13,      2.13,      1.81,      5.05,     50.48,     46.75,     60.61,     56.92,,,,,,,,,,,,,,,,,,,,
Afghanistan,Germany,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,      2.99,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,India,All Products,Export,Partner share(%)-Top 5 Export Partner,,,             47.12,             40.64,             42.81,             38.57,     33.05,     28.04,     19.99,     16.25,     18.74,     16.82,     18.84,     24.44,,,,,,,,,,,,,,,,,,,,
Afghanistan,"Iran, Islamic Rep.",All Products,Export,Partner share(%)-Top 5 Export Partner,,,,              2.29,              2.18,              3.16,      5.10,      5.85,      8.30,      6.20,      5.20,      8.17,     10.23,      3.37,,,,,,,,,,,,,,,,,,,,
Afghanistan,World,Consumer goods,Tariff,Weighted Average (%),,,,              6.04,,,,,      5.81,      5.81,,,,      5.61,,,,,,,,,,,,,,,,,,,,
Afghanistan,Pakistan,All Products,Export,Partner share(%)-Top 5 Export Partner,,,             34.31,             42.86,             42.94,             47.50,     39.65,     33.03,     38.52,     46.96,     48.06,     38.96,     47.38,     48.94,,,,,,,,,,,,,,,,,,,,
Afghanistan,...,...,Development,"GNI per capita, Atlas method (current US$)",,            500.00,            530.00,            520.00,            530.00,            550.00,    600.00,    630.00,    660.00,    630.00,    530.00,    510.00,    450.00,,,,,,,,,,,,,,,,,,,,,
Afghanistan,World,Stone and Glass,Export,Export Product share(%),,,              0.01,              0.02,              0.01,,      0.01,,,,      1.04,      1.60,      1.18,      0.84,,,,,,,,,,,,,,,,,,,,
Afghanistan,World,Capital goods,Export,Export Product share(%),,,              0.19,              0.18,              0.01,,,,,,,,,      5.54,,,,,,,,,,,,,,,,,,,,
Afghanistan,World,Chemicals,Export,Export Product share(%),,,              0.24,              0.32,              0.13,,      0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,Japan,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,      3.36,,      9.68,,      9.59,     10.09,     12.18,,,,,,,,,,,,,,,,,,,,
Afghanistan,...,...,Development,Trade (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,United States,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,      4.29,,,,,,,,,,,,,,,,,,,,,
Afghanistan,Iraq,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,              1.75,              1.88,,,,,      4.10,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,World,Consumer goods,Export,Export Product share(%),,,             11.34,              6.39,              8.98,             11.76,     23.16,     27.14,     26.09,     29.59,     14.90,     22.34,     18.61,     28.87,,,,,,,,,,,,,,,,,,,,
Afghanistan,World,Animal,Export,Export Product share(%),,,              0.55,              0.55,              0.60,              0.66,      0.38,      0.05,      0.04,      0.24,      0.16,      0.39,      0.07,      0.72,,,,,,,,,,,,,,,,,,,,
Afghanistan,World,Raw materials,Import,Import Product share(%),,,             13.05,             13.36,             12.47,             10.61,     17.64,     19.34,     16.98,     24.46,     32.63,      0.25,     22.35,      0.16,,,,,,,,,,,,,,,,,,,,
